Car ID,Year,Engine Size,Mileage,Price,Brand_BMW,Brand_Ford,Brand_Honda,Brand_Mercedes,Brand_Tesla,Brand_Toyota,Fuel Type_Electric,Fuel Type_Hybrid,Fuel Type_Petrol,Transmission_Manual,Model_5 Series,Model_A3,Model_A4,Model_Accord,Model_C-Class,Model_CR-V,Model_Camry,Model_Civic,Model_Corolla,Model_E-Class,Model_Explorer,Model_Fiesta,Model_Fit,Model_Focus,Model_GLA,Model_GLC,Model_Model 3,Model_Model S,Model_Model X,Model_Model Y,Model_Mustang,Model_Prius,Model_Q5,Model_Q7,Model_RAV4,Model_X3,Model_X5,Condition
478.0,-1.6585960943677291,-1.180554952932201,1.0779241865747171,-0.1686326402033649,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
480.0,-1.2288255132935577,-0.05986359661652877,-1.442803188749245,1.1299660077872895,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2
482.0,-0.655798071861329,0.22030924246238925,-0.9124503349582667,0.6342094261752923,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
484.0,-1.0855686529355004,-1.2505981627019307,0.8433941252011702,1.6070264891402668,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
485.0,-0.7990549322193862,0.2903524522321188,-0.9440099088550069,-1.3260311887361351,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
486.0,1.0632842524353567,0.010179613153200814,0.69295864373292,0.829694460963167,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
488.0,-1.2288255132935577,0.4304388717715777,-1.6768681377828327,-0.4124354572943786,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
489.0,-0.9423117925774434,-0.7602956943138239,0.4279920846005832,0.29795943508872297,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
490.0,-0.7990549322193862,-0.05986359661652877,-0.32223411975352195,0.8268254537878571,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
491.0,0.7767705317192425,-1.4607277920111192,1.0714806790357707,-1.731533570991121,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2
492.0,-1.0855686529355004,-0.12990680638625834,-0.5494812025355134,-0.8354041554707274,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
493.0,1.0632842524353567,-0.6902524845440944,0.5071405918175338,0.1330093321651398,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
494.0,-1.3720823736516148,1.130870969468873,0.29546910032246704,0.11442706682540169,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
495.0,-0.7990549322193862,-1.5307710017808487,-0.472204488881813,0.4798558853991445,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
496.0,1.349797973151471,-0.26999322592571723,-0.14381248846382746,-0.6845071569371486,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
497.0,0.2037430902870139,-0.12990680638625834,-0.9996986034125546,0.14113347330766532,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
499.0,-1.0855686529355004,0.2903524522321188,1.4550962616713448,-1.0925954279069086,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
500.0,1.349797973151471,0.5705252913110368,0.9440058652767234,0.2668402730419263,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
501.0,-1.0855686529355004,0.9907845499294143,0.8083178482462023,0.646766886609705,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
502.0,1.4930548335095282,1.270957389008332,1.3037305555231764,-1.3244830338339073,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
503.0,-1.5153392340096719,-0.6202092747743648,0.4646565500334604,-1.3161459112295002,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
504.0,1.206541112793414,0.15026603269265998,1.102450354355002,0.22755547518847877,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
505.0,1.349797973151471,1.2009141792386029,0.8069565438365658,-0.802270849771483,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
506.0,-0.9423117925774434,1.6912166476267096,0.4436017084977487,-0.3756172050951682,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
507.0,0.34699995064507105,1.341000598778062,-0.951962195447967,-0.3464905213452142,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
511.0,1.6363116938675855,0.8506981303899552,0.34656339249749146,0.7497797771616653,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
512.0,-0.7990549322193862,0.010179613153200814,1.6316234109909618,0.6644392070140259,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
513.0,-1.0855686529355004,-0.05986359661652877,1.3233446832253561,0.16198031912227026,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
514.0,-1.6585960943677291,1.2009141792386029,-0.9629660727591955,0.7008281914047197,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
515.0,0.06048622992895674,-0.48012285523490594,0.35372158485149685,1.5196420313773995,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
516.0,1.206541112793414,1.270957389008332,1.0259904233470833,0.5776984673592244,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
517.0,0.7767705317192425,-0.3400364356954468,-1.4540226059253327,-0.8197287198762538,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
518.0,0.06048622992895674,-0.6202092747743648,-0.37572203884882394,0.24589538231297228,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
520.0,1.206541112793414,0.9207413401596845,-0.17658589212582693,0.1965652036470619,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
521.0,0.7767705317192425,-1.32064137247166,-1.5844696009787531,0.06118170135504318,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
524.0,-1.2288255132935577,-1.1105117431624716,-0.7271881490101486,-1.0860150351536062,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
525.0,0.6335136713611853,0.22030924246238925,-0.5025048561996394,-1.5246639426468502,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
526.0,-1.3720823736516148,0.2903524522321188,-1.0000048969047228,-0.26410855747064144,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
527.0,0.6335136713611853,-0.05986359661652877,-1.501679604466025,-1.6900396412847791,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
528.0,-0.22602749078715756,0.5004820815413076,1.3859533418652228,-0.6341201495690055,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2
529.0,1.206541112793414,-0.9704253236230124,-0.1073068418787412,-0.46065813235850567,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
530.0,1.0632842524353567,0.22030924246238925,0.4096938844943855,-0.43425944736771893,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
531.0,1.4930548335095282,-0.4100796454651764,-0.9956260343870587,1.6719549894230732,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
532.0,1.206541112793414,0.5705252913110368,-0.6710797189262964,-0.6843422799088987,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
533.0,-1.2288255132935577,-1.2505981627019307,-0.47905638774365017,-0.819253918100025,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
534.0,-1.5153392340096719,0.2903524522321188,-1.1812966116580677,-1.2931530935817312,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
535.0,1.0632842524353567,-1.1105117431624716,-1.2399461433065748,0.03815179555615337,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
536.0,0.4902568110031282,-0.7602956943138239,1.18399248849223,-1.2084059338520237,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
537.0,0.7767705317192425,-0.9704253236230124,-1.635677335187914,0.4054405298271887,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
538.0,-0.655798071861329,-1.1105117431624716,0.2811980924281107,-1.203223874558798,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
539.0,-1.3720823736516148,1.130870969468873,1.365749315585534,0.26722180362622766,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
540.0,-0.5125412115032719,-0.7602956943138239,0.39153181482915145,1.1379344521369914,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2
541.0,1.0632842524353567,1.4810870183175204,-1.3489752823150472,-1.5961504359085195,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
542.0,-0.9423117925774434,1.6211734378569798,-0.7249419967342484,-0.28021436250188225,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
543.0,-0.36928435114521474,0.2903524522321188,1.1945879744805676,-0.1361327707485091,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
544.0,1.206541112793414,-1.2505981627019307,1.1833231804908253,1.0151495377340938,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
546.0,0.06048622992895674,1.0608277596991436,0.08343459431816388,0.2353454557615007,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
547.0,0.6335136713611853,-0.48012285523490594,1.3728167543122303,1.0156103855524747,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
548.0,-0.5125412115032719,-1.4607277920111192,-1.0715187552242953,0.2082145551931422,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2
549.0,0.6335136713611853,0.22030924246238925,1.3133958168315958,-0.4945735941160388,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
550.0,1.6363116938675855,1.2009141792386029,-1.613885120430316,-1.4450371510283055,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
551.0,-0.5125412115032719,1.0608277596991436,1.1876339777880076,0.8018056401580439,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
552.0,-0.5125412115032719,-1.1105117431624716,1.5604952555874532,1.2944589349866615,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
553.0,-1.6585960943677291,0.6405685010807668,-1.4383335726042719,1.6395627123274095,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
554.0,-1.5153392340096719,-0.9704253236230124,1.215903732694793,1.487936803101012,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
556.0,-1.6585960943677291,1.341000598778062,-1.6609408761900852,0.500247758746041,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
557.0,-0.36928435114521474,-0.9003821138532828,-0.06477742328101328,0.9816181770267812,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
558.0,0.7767705317192425,-0.8303389040835536,-0.1727969281856719,-0.2371777860345682,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
559.0,-0.655798071861329,-1.7409006310900372,0.6230896949083252,0.330373377539992,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
560.0,1.206541112793414,1.341000598778062,-0.9333009808325329,-0.528061624112141,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2
561.0,-0.22602749078715756,1.0608277596991436,1.388732671701564,-0.6047753434253315,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
562.0,1.4930548335095282,0.4304388717715777,-0.0978684646385946,0.8952141684074025,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
563.0,-1.5153392340096719,0.9207413401596845,-0.5025615772167076,-0.16095759617787544,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
564.0,-0.655798071861329,-1.180554952932201,0.9468872929437874,-1.0043748343014482,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
566.0,-0.655798071861329,-0.48012285523490594,-0.0610565245613401,1.2527164045049857,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
567.0,0.6335136713611853,-1.3906845822413896,-0.8194165227630236,0.6198632886704928,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
568.0,0.34699995064507105,-0.05986359661652877,-1.45392050809461,0.1603789188545721,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
569.0,0.6335136713611853,1.4810870183175204,-0.7852591262845603,-0.3458266067192113,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
570.0,1.4930548335095282,-1.6008142115505781,0.8489868174840937,-0.24159531532152262,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
571.0,1.6363116938675855,-0.6902524845440944,0.7915284271940185,-1.5441352219852347,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
572.0,0.06048622992895674,-1.040468533392742,-0.8790643443119308,-0.15754805674068736,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
574.0,-1.0855686529355004,1.4110438085477912,-0.24931358021065853,-0.3910102566479405,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
575.0,-0.0827706304291004,-0.12990680638625834,-1.3535923731043977,-0.406377970750937,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
576.0,-1.6585960943677291,-0.12990680638625834,-1.3949760271573484,-1.6896698614018228,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
577.0,1.4930548335095282,0.9207413401596845,0.28149304171686534,-0.14734367425064743,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
578.0,-1.0855686529355004,-1.180554952932201,1.0632901641711243,-1.6561069206846453,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
579.0,-0.655798071861329,-0.05986359661652877,-1.440454938642622,0.24516096347889837,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
580.0,0.06048622992895674,-0.26999322592571723,-0.8035800147975852,0.02341127513745598,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
581.0,-0.655798071861329,0.3603956620018484,1.6585318614881106,1.1858637268769059,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
584.0,-1.6585960943677291,-0.3400364356954468,0.35468584214165605,0.056369421944773776,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
585.0,0.06048622992895674,1.130870969468873,-0.49037790275046067,0.6964209439814426,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2
586.0,0.9200273920772997,-1.1105117431624716,0.6681829034775352,-1.4167054756662365,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
587.0,1.6363116938675855,-1.6008142115505781,0.13277053496407445,0.42211330619833465,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2
588.0,-1.3720823736516148,-1.040468533392742,1.5679597414336268,1.4531440780461775,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
589.0,1.6363116938675855,-0.5501660650046353,1.5336435261073726,-0.7009842106890137,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
590.0,0.6335136713611853,0.0802228229229304,-0.41947663141522473,0.4414777275963613,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
591.0,-1.0855686529355004,0.4304388717715777,-0.5607686849320829,1.1207020486142814,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
592.0,1.0632842524353567,1.4810870183175204,-0.9215597302994178,0.04093414130904253,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
593.0,1.206541112793414,0.010179613153200814,-0.7493660666838105,0.7601670299413895,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
594.0,-0.655798071861329,0.010179613153200814,1.60149320672434,-0.6595409558822227,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
595.0,0.2037430902870139,-1.5307710017808487,1.247746911676874,-0.6768155884878923,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
596.0,-1.2288255132935577,-1.6008142115505781,-1.433410188322753,0.5843625838596109,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
597.0,-0.22602749078715756,0.22030924246238925,0.5788699900019653,0.7163141469400023,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
598.0,1.0632842524353567,-0.19995001615598762,0.25186198240044355,1.5242512439800475,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
599.0,0.34699995064507105,1.2009141792386029,1.0790132301024262,-0.9601503353700196,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
600.0,0.9200273920772997,-1.180554952932201,-0.9397558325748927,-0.11112507502945848,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
601.0,-0.7990549322193862,-1.6708574213203076,1.4635590374179186,-0.8705835520417018,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
602.0,0.9200273920772997,-0.19995001615598762,-1.0607417619813393,-1.4650963326433661,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
604.0,-0.22602749078715756,-1.6008142115505781,1.1214292066660179,-0.4395204566856075,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
605.0,-1.0855686529355004,0.7806549206202252,1.6393147809054083,-0.8010906387051261,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
606.0,-1.0855686529355004,-1.32064137247166,-0.8951731131592964,-0.7084337881324423,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
607.0,1.349797973151471,0.3603956620018484,1.1189902029320857,-0.4872044355349412,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
608.0,-0.655798071861329,-0.7602956943138239,-1.602166558304028,1.705052675808865,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2
609.0,-0.36928435114521474,-1.1105117431624716,-0.39952217761063596,0.986842832612383,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
610.0,-0.9423117925774434,-0.4100796454651764,-1.4117200713958775,-1.4954149781610224,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
611.0,0.34699995064507105,1.0608277596991436,-1.0844057703021877,1.2989069426552302,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
